date,phone.number,transaction.amount
2023-02-21,5056943770,34
2023-02-21,9894093512,121
2023-02-21,8579966579,57
2023-02-21,5056440244,24
2023-02-21,4582355091,112
2023-02-21,5056440688,24
2023-02-21,5053230246,12
2023-02-21,4722881298,128
2023-02-21,5056465502,71
2023-02-21,9594881369,53
2023-02-21,5855386241,116
2023-02-21,6609896679,122
2023-02-21,4804532076,9
2023-02-21,9562359843,93
2023-02-21,5056179536,42
2023-02-21,5058119459,17
2023-02-22,9863131078,36
2023-02-22,7815743310,125
2023-02-22,7432288304,56
2023-02-22,4722520511,9
2023-02-22,7817854007,15
2023-02-22,4722586356,126
2023-02-22,5056006673,110
2023-02-22,9514696926,48
2023-02-22,5055420273,30
2023-02-22,9714475959,32
2023-02-22,8173344358,12
2023-02-22,7817584079,43
2023-02-22,5056858439,42
2023-02-22,5059529550,128
2023-02-22,8629582694,8
2023-02-22,8353574287,5
2023-02-22,5056625475,42
2023-02-22,9315733585,50
2023-02-22,9793195559,126
2023-02-22,4722149556,12
2023-02-22,8785517999,107
2023-02-22,9868940946,7
2023-02-22,9708150032,35
2023-02-22,7694501086,8
2023-02-22,9853448813,10
2023-02-22,5057699481,128
2023-02-22,5057559517,11
2023-02-22,4722093852,142
2023-02-22,5052422922,115
2023-02-22,7754227990,49
2023-02-22,5056469779,35
2023-02-22,8455912314,67
2023-02-22,5056467498,7
2023-02-22,5056444206,13
2023-02-22,6516327419,64
2023-02-22,8787009774,8
2023-02-22,5056444976,53
2023-02-22,5056443282,6
2023-02-23,7854954271,106
2023-02-23,9599034385,54
2023-02-23,8607079857,60
2023-02-23,8725797366,28
2023-02-23,8658102872,9
2023-02-23,9708810068,124
2023-02-23,7814342728,120
2023-02-23,4722521757,11
2023-02-23,9862527763,129
2023-02-23,4722426682,125
2023-02-23,5056469417,42
2023-02-23,5056339320,11
2023-02-23,5053806113,38
2023-02-23,5056444591,53
2023-02-23,9842011887,42
2023-02-23,9897018970,12
2023-02-23,8728477994,121
2023-02-23,8594720803,111
2023-02-23,7732000339,28
2023-02-23,4722967899,13
2023-02-23,7707660942,6
2023-02-23,5056649374,113
2023-02-23,5057343854,10
2023-02-23,9847606492,32
2023-02-23,6895354119,9
2023-02-23,8642009271,31
2023-02-23,5056463151,37
2023-02-23,9848800003,31
2023-02-23,4649787721,7
2023-02-23,5054758941,25
2023-02-23,8013925015,14
2023-02-24,4722226294,62
2023-02-24,5053282388,110
2023-02-24,8633925296,12
2023-02-24,9123255489,35
2023-02-24,9848508510,31
2023-02-24,9474652834,9
2023-02-24,8629582694,113
2023-02-24,5056845467,36
2023-02-24,5058612963,35
2023-02-24,5056791155,112
2023-02-24,9526484578,47
2023-02-24,7852032051,10
2023-02-24,5056635918,8
2023-02-24,5056815783,56
2023-02-24,5057011953,49
2023-02-24,9805019714,29
2023-02-24,5055107502,11
2023-02-24,5056227882,43
2023-02-24,5057417101,45
2023-02-24,9527453111,27
2023-02-24,8644636261,29
2023-02-24,6803809704,59
2023-02-24,9808380500,128
2023-02-24,9363130994,55
2023-02-24,9303637458,10
2023-02-24,7815743310,110
2023-02-24,5056024646,54
2023-02-24,4722863005,26
2023-02-24,5056461056,119
2023-02-24,9895023837,36
2023-02-24,9363130994,10
2023-02-24,9843410445,131
2023-02-24,9863029859,8
2023-02-24,5056533571,14
2023-02-24,5056751732,123
2023-02-24,4722280250,9
2023-02-24,5056679983,23
2023-02-24,9845001933,114
2023-02-24,5056443758,12
2023-02-24,7544069763,29
2023-02-24,5056460544,27
2023-02-24,4582355091,59
2023-02-25,9803031987,37
2023-02-25,7854309842,38
2023-02-25,9789963750,33
2023-02-25,7738096448,28
2023-02-25,8709251366,47
2023-02-25,9857992794,121
2023-02-25,8408187889,27
2023-02-25,9383331044,11
2023-02-25,9806622673,47
2023-02-25,5056467378,34
2023-02-25,5057900730,49
2023-02-25,5056647985,32
2023-02-25,9807103355,11
2023-02-25,5058873290,30
2023-02-25,7657049847,118
2023-02-25,9452658968,14
2023-02-25,9515829037,59
2023-02-25,9849688813,9
2023-02-25,9842556481,24
2023-02-25,5056461555,11
2023-02-25,5056442604,35
2023-02-25,5052059378,123
2023-02-25,7813457607,43
2023-02-25,5054352079,50
2023-02-25,9854191807,11
2023-02-25,5056441644,13
2023-02-25,5056445738,26
2023-02-25,4722942614,45
2023-02-25,8704247123,11
2023-02-25,8488836699,42
2023-02-25,7609608938,17
2023-02-25,7623948039,43
2023-02-25,8729132227,37
2023-02-25,8455912314,8
2023-02-25,6514782629,27
2023-02-26,7653651963,13
2023-02-26,5056221360,51
2023-02-26,5056919954,119
2023-02-26,4722593551,100
2023-02-26,9548830907,57
2023-02-26,5059511490,125
2023-02-26,7709312072,116
2023-02-26,4722913394,30
2023-02-26,9802262899,10
2023-02-26,9844103924,30
2023-02-26,8658296487,17
2023-02-26,9709140996,54
2023-02-26,7862086242,12
2023-02-26,5056024646,46
2023-02-26,6892033024,11
2023-02-26,4722147544,43
2023-02-26,4722521697,24
2023-02-26,9853374543,10
2023-02-26,5056448723,18
2023-02-26,4722180500,26
2023-02-26,9715688684,11
2023-02-26,5056791155,30
2023-02-26,9805613149,30
2023-02-26,7868218519,118
2023-02-26,5056692144,10
2023-02-26,7758509293,34
2023-02-26,8649145320,118
2023-02-26,6806723465,56
2023-02-26,9799201416,51
2023-02-26,5056445738,28
2023-02-26,5056449083,25
2023-02-26,5056448812,10
2023-02-26,5059015801,26
2023-02-26,4722278803,31
2023-02-26,9366601302,37
2023-02-26,9863029859,114
2023-02-27,9403906465,100
2023-02-27,9518694813,37
2023-02-27,4722909395,40
2023-02-27,5056051746,139
2023-02-27,8782434743,43
2023-02-27,5056440511,27
2023-02-27,7694501086,50
2023-02-27,9705328777,120
2023-02-27,9842556481,56
2023-02-27,5724591181,29
2023-02-27,5056443230,120
2023-02-27,9522969621,25
2023-02-27,4722836711,96
2023-02-27,8786810087,9
2023-02-27,5056758812,36
2023-02-27,5056445543,7
2023-02-27,5056791155,126
2023-02-27,9518694813,49
2023-02-27,3303910869,38
2023-02-27,5056133568,112
2023-02-27,9849954923,9
2023-02-27,4582355091,129
2023-02-27,5056040259,24
2023-02-27,9522738153,112
2023-02-27,5056692144,36
2023-02-27,9852215749,118
2023-02-27,4722028201,115
2023-02-27,8658102872,6
2023-02-27,8604972683,7
2023-02-27,5056462980,38
2023-02-27,9855893574,39
2023-02-27,4722179999,53
2023-02-27,5056062068,114
2023-02-27,8655819643,47
2023-02-27,5056716383,116
2023-02-27,5056137065,31
2023-02-27,5056460544,136
2023-02-27,8782089986,45
2023-02-27,8624376431,23
2023-02-28,9897443322,30
2023-02-28,5056325660,47
2023-02-28,5056500091,8
2023-02-28,4722656338,119
2023-02-28,5056447134,142
2023-02-28,5056137065,112
2023-02-28,5056240225,53
2023-02-28,5804418964,35
2023-02-28,5056449378,111
2023-02-28,5052773551,54
2023-02-28,8728665271,14
2023-02-28,8783595817,8
2023-02-28,8656921081,26
2023-02-28,5059025280,13
2023-02-28,5056808607,119
2023-02-28,5058960509,128
2023-02-28,5056441385,5
2023-02-28,9383331044,51
2023-02-28,5052733388,121
2023-02-28,5053457730,26
2023-02-28,9849825041,9
2023-02-28,5054509699,12
2023-02-28,9798051198,41
2023-02-28,5056444417,22
2023-02-28,5056133568,8
2023-02-28,9716034166,116
2023-02-28,9734697055,14
2023-02-28,5052615308,14
2023-02-28,5058235155,40
2023-02-28,9868760413,9
2023-02-28,8266951726,44
2023-02-28,8658102872,51
2023-02-28,5052566410,100
2023-02-28,4722071880,13
2023-02-28,4722280250,111
2023-02-28,9792673180,15
2023-02-28,7744633738,103
2023-02-28,5054182893,51
2023-03-01,9566386865,9
2023-03-01,8704402157,121
2023-03-01,8608900057,40
2023-03-01,9736500577,34
2023-03-01,7863391513,119
2023-03-01,8594720803,54
2023-03-01,8728475548,23
2023-03-01,7729919993,11
2023-03-01,9894093512,65
2023-03-01,8548741562,111
2023-03-01,4722463581,53
2023-03-01,6802531352,34
2023-03-01,5056533571,33
2023-03-01,8488836699,56
2023-03-01,5056566682,56
2023-03-01,4722197344,29
2023-03-01,6609896679,12
2023-03-01,8783375491,28
2023-03-01,9893882854,138
2023-03-01,7862910924,58
2023-03-01,9782507703,22
2023-03-01,5052947184,33
2023-03-01,9384002573,101
2023-03-01,9847562019,55
2023-03-01,5056716383,15
2023-03-01,5056552854,10
2023-03-01,7636773188,53
2023-03-01,9806549304,103
2023-03-01,8508977947,125
2023-03-01,9798966279,115
2023-03-01,7692330293,56
2023-03-01,9844559823,7
2023-03-01,5055420273,113
2023-03-01,7609608938,29
2023-03-02,5056805191,54
2023-03-02,9843410445,54
2023-03-02,5052354031,60
2023-03-02,8563972506,144
2023-03-02,9566170631,17
2023-03-02,9895433784,14
2023-03-02,5059539653,130
2023-03-02,5056815783,108
2023-03-02,4722166659,8
2023-03-02,9803592777,9
2023-03-02,5055227131,7
2023-03-02,9474184225,13
2023-03-02,4722113040,7
2023-03-02,4847928314,42
2023-03-02,8633925296,11
2023-03-02,5056461555,31
2023-03-02,4722126952,58
2023-03-02,5052059378,53
2023-03-02,9855030779,39
2023-03-02,4722744821,14
2023-03-02,8604972683,52
2023-03-02,4792334024,50
2023-03-02,9457670082,10
2023-03-02,5056444479,103
2023-03-02,9859529654,7
2023-03-02,5056263852,32
2023-03-02,5056051746,6
2023-03-03,5753590761,24
2023-03-03,5052436875,25
2023-03-03,9797619517,9
2023-03-03,9859214233,16
2023-03-03,7868297523,18
2023-03-03,5056464525,25
2023-03-03,7867982915,59
2023-03-03,7653651963,123
2023-03-03,9867996156,27
2023-03-03,7744633738,115
2023-03-03,7814342728,16
2023-03-03,5054758941,7
2023-03-03,5056461270,41
2023-03-03,5056624316,118
2023-03-03,5056466134,47
2023-03-03,5056220090,105
2023-03-03,7814342728,18
2023-03-03,9715688684,74
2023-03-03,9804827046,34
2023-03-03,9792780903,56
2023-03-03,5056615814,43
2023-03-03,5056448284,9
2023-03-03,9799201416,32
2023-03-03,5053512521,7
2023-03-03,4722628410,11
2023-03-03,5056800833,11
2023-03-03,4722566632,18
2023-03-03,9845450525,10
2023-03-03,9789963750,36
2023-03-03,8624376431,101
2023-03-03,7758509293,13
2023-03-03,7813457607,125
2023-03-03,5056148303,23
2023-03-03,4722574286,57
2023-03-03,9309488768,120
2023-03-03,9799201416,15
2023-03-03,9494334827,11
2023-03-03,7694501086,32
2023-03-03,4722964858,25
2023-03-03,5058960509,120
2023-03-03,4722605204,37
2023-03-03,4792334024,122
2023-03-03,4722268385,59
2023-03-03,7858732744,143
2023-03-03,5059015801,128
2023-03-03,5053457730,55
2023-03-03,5056449092,58
2023-03-03,9715688684,21
2023-03-03,5054129795,131
2023-03-04,9804827046,59
2023-03-04,5058119459,13
2023-03-04,4722855158,116
2023-03-04,9846925504,26
2023-03-04,9595189511,27
2023-03-04,4722188387,40
2023-03-04,5056753823,29
2023-03-04,7657049847,26
2023-03-04,8783375491,52
2023-03-04,7692330293,13
2023-03-04,4722426682,58
2023-03-04,5056934719,8
2023-03-04,5056552854,127
2023-03-04,9802262899,39
2023-03-04,6784155835,7
2023-03-04,8703906947,8
2023-03-04,4722480447,60
2023-03-04,5056461270,124
2023-03-04,5055405305,24
2023-03-04,4722336649,124
2023-03-04,4722616762,26
2023-03-04,8269368900,11
2023-03-04,5056469976,17
2023-03-04,5055867117,40
2023-03-04,4649787721,34
2023-03-04,9497726763,38
2023-03-04,5056700186,53
2023-03-04,8708921168,6
2023-03-04,9727110378,9
2023-03-04,9518694813,130
2023-03-04,8633925296,49
2023-03-04,5057011953,41
2023-03-04,9452658968,30
2023-03-04,5056816936,40
2023-03-04,4722185576,45
2023-03-04,4722023267,14
2023-03-04,7742261036,65
2023-03-05,9805613149,9
2023-03-05,5055420273,16
2023-03-05,6827079476,12
2023-03-05,9862484536,53
2023-03-05,5056440319,31
2023-03-05,9595189511,57
2023-03-05,9303637458,32
2023-03-05,5053726638,38
2023-03-05,5056533571,137
2023-03-05,8635569301,68
2023-03-05,4722130825,9
2023-03-05,5055182901,117
2023-03-05,9708810068,31
2023-03-05,9515829037,110
2023-03-05,5052059378,55
2023-03-05,7818635349,129
2023-03-05,7818450688,136
2023-03-05,8563972506,4
2023-03-05,5052436875,119
2023-03-05,5056440688,124
2023-03-05,4722045129,25
2023-03-05,5056034415,119
2023-03-05,5056805191,10
2023-03-05,7653651963,12
2023-03-05,5056445700,49
2023-03-05,9795546253,101
2023-03-05,9845234942,119
2023-03-05,7867350815,134
2023-03-05,9899257601,10
2023-03-05,5056446398,11
2023-03-05,8783449209,129
2023-03-05,4722498307,32
2023-03-05,8784787578,120
2023-03-05,5056448837,125
2023-03-05,5054758941,8
2023-03-05,9718238513,10
2023-03-05,7732000339,45
2023-03-05,5056967852,47
2023-03-05,9789963750,44
2023-03-06,5055247509,27
2023-03-06,4722256563,52
2023-03-06,4722999416,12
2023-03-06,8476617768,46
2023-03-06,7852032051,40
2023-03-06,4722207239,106
2023-03-06,8657422251,25
2023-03-06,5056444413,8
2023-03-06,9514833652,45
2023-03-06,5053230246,34
2023-03-06,5056133568,109
2023-03-06,8726714262,34
2023-03-06,4722998705,8
2023-03-06,9713086428,29
2023-03-06,5055684089,48
2023-03-06,9566386865,141
2023-03-06,5056464957,111
2023-03-06,8637335757,30
2023-03-06,5056713240,52
2023-03-06,5056469759,13
2023-03-06,4722788372,7
2023-03-06,5056463131,50
2023-03-06,5056696514,138
2023-03-06,8706679297,12
2023-03-06,5056466313,36
2023-03-06,5056615814,23
2023-03-06,6783423206,45
2023-03-06,9898601653,11
2023-03-06,5056469177,126
2023-03-06,7609608938,36
2023-03-06,5056465839,43
2023-03-06,5056443758,33
2023-03-06,5056462783,36
2023-03-06,9594881369,9
2023-03-06,4582355091,124
2023-03-06,5055867117,60
2023-03-06,5056442237,56
2023-03-06,8705770605,124
2023-03-07,5056461017,132
2023-03-07,9896955005,53
2023-03-07,4722867876,112
2023-03-07,7867982915,28
2023-03-07,8505584205,49
2023-03-07,4722090019,10
2023-03-07,8269368900,104
2023-03-07,9808380500,53
2023-03-07,5055541391,46
2023-03-07,5053582746,16
2023-03-07,9715688684,15
2023-03-07,4722821407,10
2023-03-07,7627390257,33
2023-03-07,4722628410,131
2023-03-07,5056462980,129
2023-03-07,9843122424,6
2023-03-07,4792334024,12
2023-03-07,8508977947,123
2023-03-07,7627390257,58
2023-03-07,5056468240,60
2023-03-07,5056461419,10
2023-03-07,5056467685,99
2023-03-07,8603277129,30
2023-03-07,5053230246,11
2023-03-07,8728665271,16
2023-03-07,5056443230,53
2023-03-07,7636773188,44
2023-03-07,9807311395,43
2023-03-07,5052053878,53
2023-03-07,5056751732,133
2023-03-07,4722739079,44
2023-03-07,5056062068,27
2023-03-08,8783595817,99
2023-03-08,5743884267,64
2023-03-08,5056464991,31
2023-03-08,5855386241,50
2023-03-08,5056443550,48
2023-03-08,5056447792,53
2023-03-08,5052467753,48
2023-03-08,6802517439,12
2023-03-08,7868218519,52
2023-03-08,5056445968,62
2023-03-08,5056694003,9
2023-03-08,5056542273,120
2023-03-08,5056468719,10
2023-03-08,9868953270,62
2023-03-08,5056462820,36
2023-03-08,5058196383,8
2023-03-08,5056465400,51
2023-03-08,5056468719,11
2023-03-08,5056631870,8
2023-03-08,5056440693,139
2023-03-08,9786636946,26
2023-03-08,5056952122,64
2023-03-08,8784787578,29
2023-03-08,9893882854,40
2023-03-08,5052336861,33
2023-03-08,5052773551,27
2023-03-08,9727110378,13
2023-03-08,4722634713,14
2023-03-08,5056257346,28
2023-03-08,8266951726,138
2023-03-08,5056440012,48
2023-03-08,5053656673,63
2023-03-08,5055182901,127
2023-03-08,4722197344,61
2023-03-08,8568043635,29
2023-03-08,8624376431,44
2023-03-08,4722586356,11
2023-03-08,5056445938,117
2023-03-08,9803031987,64
2023-03-08,5059025280,20
2023-03-09,7819655128,5
2023-03-09,5059015801,58
2023-03-09,4722943405,24
2023-03-09,9842011887,8
2023-03-09,4722386643,33
2023-03-09,5057260063,122
2023-03-09,5056446398,45
2023-03-09,8782434743,122
2023-03-09,5056460721,34
2023-03-09,5056448812,7
2023-03-09,5059007210,31
2023-03-09,7869982037,30
2023-03-09,8646513365,123
2023-03-09,4649787721,49
2023-03-09,9868940946,6
2023-03-09,5056463131,14
2023-03-09,5056336824,12
2023-03-09,9857807495,43
2023-03-09,5056441824,12
2023-03-09,5053726638,8
2023-03-09,9853448813,54
2023-03-09,6563383559,13
2023-03-09,9522969621,122
2023-03-09,8655737571,61
2023-03-09,5056391882,126
2023-03-09,8657820870,4
2023-03-09,9708810068,116
2023-03-09,5056460721,47
2023-03-10,5056440916,25
2023-03-10,5055867117,127
2023-03-10,7738096448,41
2023-03-10,5056445089,53
2023-03-10,5056445700,53
2023-03-10,4722244407,27
2023-03-10,8789518212,10
2023-03-10,5056816936,48
2023-03-10,5056462753,113
2023-03-10,8505584205,45
2023-03-10,6782073335,105
2023-03-10,5052422922,123
2023-03-10,5055445828,11
2023-03-10,5059511490,111
2023-03-10,9705455382,116
2023-03-10,5056448812,30
2023-03-10,9452658968,28
2023-03-10,5053230246,47
2023-03-10,5056828901,11
2023-03-10,4479757722,27
2023-03-10,5059511490,12
2023-03-10,9713092704,12
2023-03-10,9594881369,45
2023-03-10,9452658968,48
2023-03-10,7863391513,121
2023-03-10,9855030779,46
2023-03-10,9849825041,8
2023-03-10,9897443322,10
2023-03-10,5056449517,54
2023-03-10,9899104469,52
2023-03-10,9474652834,126
2023-03-10,5056617744,46
2023-03-10,9527231120,55
2023-03-10,4722586356,51
2023-03-10,5053582746,54
2023-03-10,9705455382,32
2023-03-10,4722792119,24
2023-03-10,9808380500,53
2023-03-10,5056847551,108
2023-03-10,4722530046,13
2023-03-10,7858732744,119
2023-03-10,8455912314,119
2023-03-10,5056449378,11
2023-03-10,5054758941,7
2023-03-10,9708810068,124
2023-03-10,9713079967,111
2023-03-11,5056584192,34
2023-03-11,5055658910,28
2023-03-11,7544069763,12
2023-03-11,5056447792,33
2023-03-11,5055211075,131
2023-03-11,9727391929,46
2023-03-11,9897004355,49
2023-03-11,5055339181,28
2023-03-11,8705538168,29
2023-03-11,5057900730,117
2023-03-11,9849688813,123
2023-03-11,5056467232,31
2023-03-11,9849648270,49
2023-03-11,8543590741,8
2023-03-11,9595189511,28
2023-03-11,5053657468,60
2023-03-11,5056446374,11
2023-03-11,7863558139,34
2023-03-11,7707660942,110
2023-03-11,9527231120,48
2023-03-11,7859609427,28
2023-03-11,5056469029,6
2023-03-11,4722268385,11
2023-03-11,8432616979,14
2023-03-11,5056220090,132
2023-03-11,8707033901,28
2023-03-11,4722097677,36
2023-03-11,5824037048,24
2023-03-11,9846925504,28
2023-03-11,5056026924,38
2023-03-11,8635569301,7
2023-03-11,8782434743,117
2023-03-11,5055541391,110
2023-03-11,9844559823,41
2023-03-11,5056631870,48
2023-03-11,5057097743,140
2023-03-11,9868760413,133
2023-03-11,9733750547,58
2023-03-11,5056133568,131
2023-03-12,9705328777,42
2023-03-12,6892033024,127
2023-03-12,5056625475,109
2023-03-12,5053512521,27
2023-03-12,5056440459,14
2023-03-12,7544069763,129
2023-03-12,9567600611,140
2023-03-12,5059025280,126
2023-03-12,5056461546,30
2023-03-12,8788190657,26
2023-03-12,4722234374,57
2023-03-12,8473165817,34
2023-03-12,5053512521,19
2023-03-12,5052648682,14
2023-03-12,4722581574,12
2023-03-12,5056387331,9
2023-03-12,7729919993,21
2023-03-12,4722943405,61
2023-03-12,5056462753,52
2023-03-12,5056448837,7
2023-03-12,5056899365,34
2023-03-12,9789963750,128
2023-03-12,9383331044,52
2023-03-12,4722149556,50
2023-03-12,8787009774,33
2023-03-12,5052207222,31
2023-03-12,9807103355,39
2023-03-12,5052648682,56
2023-03-12,9366601302,32
2023-03-13,4722742993,14
2023-03-13,4722521757,145
2023-03-13,9719209030,130
2023-03-13,4722739079,30
2023-03-13,4722999416,52
2023-03-13,5056952122,9
2023-03-13,9796883664,74
2023-03-13,5056542273,115
2023-03-13,7867795905,8
2023-03-13,4722813296,113
2023-03-13,8783449209,8
2023-03-13,9735012194,18
2023-03-13,5056615814,133
2023-03-13,5052422922,13
2023-03-13,9807210493,14
2023-03-13,8725399721,43
2023-03-13,9843122424,115
2023-03-13,5056467232,32
2023-03-13,4722113040,33
2023-03-13,9843410445,13
2023-03-13,5053681939,51
2023-03-13,7867352070,13
2023-03-13,6896531654,106
2023-03-13,5056218134,38
2023-03-13,7867352070,112
2023-03-13,4722185576,14
2023-03-13,4722520511,10
2023-03-13,9803592777,42
2023-03-13,8635569301,14
2023-03-13,4722867876,15
2023-03-13,4722463581,50
2023-03-13,5058960509,114
2023-03-13,5056447134,52
2023-03-13,5056449378,13
2023-03-13,5053726638,24
2023-03-13,9852344948,121
2023-03-13,8783595817,127
2023-03-13,9869437509,8
2023-03-13,9847562019,13
2023-03-13,9897018970,32
2023-03-14,5053408820,29
2023-03-14,9452658968,104
2023-03-14,5052467753,44
2023-03-14,5056441385,27
2023-03-14,9865799344,114
2023-03-14,9593309496,99
2023-03-14,9853485465,125
2023-03-14,6783423206,132
2023-03-14,7817584079,35
2023-03-14,9852981332,49
2023-03-14,5056824574,25
2023-03-14,5056445938,49
2023-03-14,8355761100,140
2023-03-14,4649787721,16
2023-03-14,8355761100,49
2023-03-14,9596089103,122
2023-03-14,5056466313,13
2023-03-14,5056449378,107
2023-03-14,8788190657,32
2023-03-14,9868376751,15
2023-03-14,5056622493,11
2023-03-14,5056791155,36
2023-03-14,5053401364,16
2023-03-14,9864486163,130
2023-03-14,9843023358,29
2023-03-14,5056461546,54
2023-03-14,7858732744,43
2023-03-14,7749708687,40
2023-03-14,5056899365,7
2023-03-14,5052422922,43
2023-03-14,8787009774,25
2023-03-14,4722451406,29
2023-03-14,5056465502,127
2023-03-14,9342339780,10
2023-03-14,9863131078,53
2023-03-14,5055886479,10
2023-03-14,7852436723,114
2023-03-14,9865688625,39
2023-03-14,9855311252,122
2023-03-14,9785852022,9
2023-03-15,5056443550,31
2023-03-15,5056325660,46
2023-03-15,7819655128,57
2023-03-15,4722093852,108
2023-03-15,5059015801,34
2023-03-15,5056445415,56
2023-03-15,5054787187,34
2023-03-15,6609896679,11
2023-03-15,8548741562,123
2023-03-15,5056462783,40
2023-03-15,5053457730,11
2023-03-15,9895023837,9
2023-03-15,9032612985,112
2023-03-15,5052354031,30
2023-03-15,8543590741,11
2023-03-15,9719360218,10
2023-03-15,9412587234,104
2023-03-15,8624347688,110
2023-03-15,5056461546,122
2023-03-15,4722066945,8
2023-03-15,9734697055,10
2023-03-15,7858732744,18
2023-03-15,5056533571,49
2023-03-15,7862164304,7
2023-03-15,4722339622,8
2023-03-15,9735012194,125
2023-03-15,8728936251,26
2023-03-15,5056533571,122
2023-03-15,7544970170,26
2023-03-15,5056523322,122
2023-03-15,5056462249,40
2023-03-15,9868085752,9
2023-03-15,5058196383,57
2023-03-15,4722999416,58
2023-03-15,3187054564,42
2023-03-15,7854954271,48
2023-03-15,5059529550,41
2023-03-15,5056461017,45
2023-03-15,8319903655,38
2023-03-15,5056464957,14
2023-03-16,5056943770,11
2023-03-16,9718238513,121
2023-03-16,5055302640,25
2023-03-16,9859529654,118
2023-03-16,7638992703,29
2023-03-16,5056462980,44
2023-03-16,9515829037,33
2023-03-16,5055405305,13
2023-03-16,9363130994,15
2023-03-16,5056449363,12
2023-03-16,8604972683,41
2023-03-16,9713079967,53
2023-03-16,9032886791,56
2023-03-16,9868876840,16
2023-03-16,7694501086,16
2023-03-16,9543351580,10
2023-03-16,8636926809,37
2023-03-16,9315733585,124
2023-03-16,7818450688,104
2023-03-16,7709312072,30
2023-03-16,9808380500,14
2023-03-16,4722185576,14
2023-03-16,9864155787,10
2023-03-16,5052229224,8
2023-03-16,5052020089,13
2023-03-16,5055107502,19
2023-03-16,9384002573,130
2023-03-16,5054352079,55
2023-03-16,9899204580,35
2023-03-16,9895284576,25
2023-03-16,8473165817,30
2023-03-16,4722166659,55
2023-03-16,7817901873,33
2023-03-16,9593309496,17
2023-03-16,4722487453,30
2023-03-16,9859693823,57
2023-03-16,4722426682,43
2023-03-16,9803592777,136
2023-03-16,9844391509,47
2023-03-16,9853448813,128
2023-03-16,4722442610,11
2023-03-16,8563972506,12
2023-03-16,9384002573,131
2023-03-17,7854954271,111
2023-03-17,8654419732,30
2023-03-17,9032886791,64
2023-03-17,5056615814,113
2023-03-17,9562359843,45
2023-03-17,9862674810,35
2023-03-17,5056460154,21
2023-03-17,8473165817,107
2023-03-17,9713355319,113
2023-03-17,9727391929,48
2023-03-17,5055974589,13
2023-03-17,9807560102,113
2023-03-17,5055386050,51
2023-03-17,5055821300,56
2023-03-17,9847007969,28
2023-03-17,6784155835,4
2023-03-17,9517995330,114
2023-03-17,5056444479,7
2023-03-17,9798966279,127
2023-03-17,5056180166,111
2023-03-17,5056179536,25
2023-03-17,9522969621,33
2023-03-17,5056462557,96
2023-03-17,9894093512,10
2023-03-17,6514782629,112
2023-03-17,8476617768,9
2023-03-17,9846728558,39
2023-03-17,5057097743,15
2023-03-17,9807103355,12
2023-03-17,4722179999,120
2023-03-17,5056257346,124
2023-03-18,5059529550,49
2023-03-18,9868940946,5
2023-03-18,5053230246,110
2023-03-18,8724927592,11
2023-03-18,7798000260,27
2023-03-18,9863891228,128
2023-03-18,5055202712,50
2023-03-18,7817901873,118
2023-03-18,8726216953,112
2023-03-18,5056469779,10
2023-03-18,4722655865,31
2023-03-18,9806549304,8
2023-03-18,5056443133,60
2023-03-18,4722867876,47
2023-03-18,9869437509,37
2023-03-18,5056533571,113
2023-03-18,4722098290,64
2023-03-18,8785351960,53
2023-03-18,9868953270,12
2023-03-18,8353574287,43
2023-03-18,4722813296,120
2023-03-18,8603277129,49
2023-03-18,4722792119,7
2023-03-18,8627259070,55
2023-03-18,8655737571,10
2023-03-18,4722028201,54
2023-03-18,4722508551,17
2023-03-18,8725797366,120
2023-03-18,9845001933,120
2023-03-18,5056006673,57
2023-03-19,8624723842,27
2023-03-19,8624723842,43
2023-03-19,7573200304,29
2023-03-19,9853448813,13
2023-03-19,9843023358,23
2023-03-19,6782073335,45
2023-03-19,4722256563,16
2023-03-19,9805613149,121
2023-03-19,5053457730,36
2023-03-19,5855386241,60
2023-03-19,4722574286,10
2023-03-19,9857992794,10
2023-03-19,9547452524,117
2023-03-19,5059933828,9
2023-03-19,4722870612,130
2023-03-19,7813457607,53
2023-03-19,4722226294,40
2023-03-19,8728665271,8
2023-03-19,5743253885,13
2023-03-19,4722226294,29
2023-03-19,8782089986,10
2023-03-19,5056180166,52
2023-03-19,5056447799,35
2023-03-19,8729358495,12
2023-03-19,5056462753,45
2023-03-19,9566170631,31
2023-03-19,9865574138,35
2023-03-19,5052067155,42
2023-03-20,5059350304,58
2023-03-20,4722185576,124
2023-03-20,8543590741,7
2023-03-20,9366601302,16
2023-03-20,5056462820,22
2023-03-20,9897443322,117
2023-03-20,4722185576,30
2023-03-20,5058254832,101
2023-03-20,9844114975,117
2023-03-20,4722867876,39
2023-03-20,5056448812,55
2023-03-20,5056449451,19
2023-03-20,9738351052,54
2023-03-20,4804532076,25
2023-03-20,6563383559,10
2023-03-20,4722459061,37
2023-03-20,9562359843,100
2023-03-20,8703906947,43
2023-03-20,9455480910,108
2023-03-20,5056522142,49
2023-03-20,9867996156,143
2023-03-20,7815743310,66
2023-03-20,9849204294,33
2023-03-20,7712571914,13
2023-03-20,8655667579,31
2023-03-20,4722744821,8
2023-03-20,7817854007,6
2023-03-20,5056440916,13
2023-03-20,9897018970,51
2023-03-20,9898248126,39
2023-03-21,9518694813,26
2023-03-21,5056465400,35
2023-03-21,5823568521,8
2023-03-21,4722166659,41
